Id_Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
174,CS174,UnusedDeclaration,,msat_make_floor,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
175,CS175,UnusedDeclaration,,msat_from_smtlib1,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
176,CS176,UnusedDeclaration,,msat_make_bv_xor,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
177,CS177,UnusedDeclaration,,msat_make_bv_urem,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
178,CS178,UnusedDeclaration,,msat_get_array_index_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
179,CS179,UnusedDeclaration,,msat_push_minimize,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
180,CS180,UnusedDeclaration,,msat_term_is_leq,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
181,CS181,UnusedDeclaration,,msat_destroy_config,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
182,CS182,UnusedDeclaration,,msat_make_bv_sext,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
183,CS183,UnusedDeclaration,,msat_set_termination_test,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
184,CS184,UnusedDeclaration,,msat_make_bv_ult,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
185,CS185,UnusedDeclaration,,msat_make_bv_and,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
186,CS186,UnusedDeclaration,,msat_is_bool_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
187,CS187,UnusedDeclaration,,msat_named_list_from_smtlib2,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
188,CS188,UnusedDeclaration,,msat_term_is_array_const,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
189,CS189,UnusedDeclaration,,msat_get_rational_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
190,CS190,UnusedDeclaration,,msat_create_shared_env,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
191,CS191,UnusedDeclaration,,msat_term_is_uf,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
192,CS192,UnusedDeclaration,,msat_make_plus,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
193,CS193,UnusedDeclaration,,msat_make_bv_zext,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
194,CS194,UnusedDeclaration,,msat_apply_substitution,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
195,CS195,UnusedDeclaration,,msat_term_is_bv_uleq,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
196,CS196,UnusedDeclaration,,msat_make_array_write,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
197,CS197,UnusedDeclaration,,msat_term_is_and,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
198,CS198,UnusedDeclaration,,msat_create_config,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
199,CS199,UnusedDeclaration,,msat_make_int_from_ubv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
200,CS200,UnusedDeclaration,,msat_make_copy_from,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
201,CS201,UnusedDeclaration,,msat_make_bv_number,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
202,CS202,UnusedDeclaration,,msat_make_equal,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
203,CS203,UnusedDeclaration,,msat_make_bv_int_number,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
204,CS204,UnusedDeclaration,,msat_term_is_term_ite,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
205,CS205,UnusedDeclaration,,msat_term_is_true,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
206,CS206,UnusedDeclaration,,msat_get_version,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
207,CS207,UnusedDeclaration,,msat_decl_get_return_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
208,CS208,UnusedDeclaration,,msat_objective_result,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
209,CS209,UnusedDeclaration,,msat_model_iterator_has_next,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
210,CS210,UnusedDeclaration,,msat_make_fp_round_to_int,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
211,CS211,UnusedDeclaration,,msat_get_fp_type_exp_width,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
212,CS212,UnusedDeclaration,,msat_make_fp_roundingmode_nearest_even,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
213,CS213,UnusedDeclaration,,msat_decl_get_arity,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
214,CS214,UnusedDeclaration,,msat_is_fp_roundingmode_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
215,CS215,UnusedDeclaration,,msat_make_bv_udiv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
216,CS216,UnusedDeclaration,,msat_term_is_bv_neg,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
217,CS217,UnusedDeclaration,,msat_get_function_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
218,CS218,UnusedDeclaration,,msat_get_bv_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
219,CS219,UnusedDeclaration,,msat_destroy_env,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
220,CS220,UnusedDeclaration,,msat_set_model,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
221,CS221,UnusedDeclaration,,msat_make_fp_ispos,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
222,CS222,UnusedDeclaration,,msat_term_is_constant,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
223,CS223,UnusedDeclaration,,msat_make_fp_equal,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
224,CS224,UnusedDeclaration,,msat_decl_get_name,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
225,CS225,UnusedDeclaration,,msat_term_is_bv_rol,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
226,CS226,UnusedDeclaration,,msat_make_bv_not,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
227,CS227,UnusedDeclaration,,msat_make_fp_from_sbv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
228,CS228,UnusedDeclaration,,msat_make_not,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
229,CS229,UnusedDeclaration,,msat_set_itp_group,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
230,CS230,UnusedDeclaration,,msat_make_fp_leq,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
231,CS231,UnusedDeclaration,,msat_make_fp_isnan,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
232,CS232,UnusedDeclaration,,msat_get_array_element_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
233,CS233,UnusedDeclaration,,msat_get_fp_roundingmode_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
234,CS234,UnusedDeclaration,,msat_decl_get_tag,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
235,CS235,UnusedDeclaration,,msat_term_is_bv_sdiv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
236,CS236,UnusedDeclaration,,msat_objective_get_term,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
237,CS237,UnusedDeclaration,,msat_term_is_boolean_constant,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
238,CS238,UnusedDeclaration,,msat_term_is_bv_slt,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
239,CS239,UnusedDeclaration,,msat_get_array_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
240,CS240,UnusedDeclaration,,msat_get_fp_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
241,CS241,UnusedDeclaration,,msat_model_create_iterator,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
242,CS242,NotUsingRelativePath,z3java,create,Z3SolverContext,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3SolverContext.java,Z3SolverContext.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
243,CS243,NotUsingRelativePath,z3,create,Z3SolverContext,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3SolverContext.java,Z3SolverContext.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
244,CS244,NotUsingRelativePath,libz3java,create,Z3SolverContext,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3SolverContext.java,Z3SolverContext.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
245,CS245,NotUsingRelativePath,libz3,create,Z3SolverContext,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3SolverContext.java,Z3SolverContext.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
246,CS246,HardCodingLibraries,z3java,create,Z3SolverContext,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3SolverContext.java,Z3SolverContext.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
247,CS247,HardCodingLibraries,z3,create,Z3SolverContext,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3SolverContext.java,Z3SolverContext.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
248,CS248,HardCodingLibraries,libz3java,create,Z3SolverContext,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3SolverContext.java,Z3SolverContext.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
249,CS249,HardCodingLibraries,libz3,create,Z3SolverContext,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3SolverContext.java,Z3SolverContext.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
250,CS250,UnusedParameters,pAssumptions,checkSatAssuming,FormulaCollectionScript,org.sosy_lab.java_smt.solvers.smtinterpol,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/smtinterpol/FormulaCollectionScript.java,FormulaCollectionScript.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
251,CS251,UnusedParameters,pY,findImpliedEquality,FormulaCollectionScript,org.sosy_lab.java_smt.solvers.smtinterpol,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/smtinterpol/FormulaCollectionScript.java,FormulaCollectionScript.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
252,CS252,UnusedParameters,assumptions,unsatCoreOverAssumptions,Z3OptimizationProver,org.sosy_lab.java_smt.solvers.z3,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/z3/Z3OptimizationProver.java,Z3OptimizationProver.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
253,CS253,UnusedParameters,value,visitConstant,SolverTacticsTest,org.sosy_lab.java_smt.test,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/test/SolverTacticsTest.java,SolverTacticsTest.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
254,CS254,UnusedParameters,deBruijnIdx,visitBoundVariable,FormulaTransformationVisitorImpl,org.sosy_lab.java_smt.basicimpl,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/basicimpl/FormulaTransformationVisitorImpl.java,FormulaTransformationVisitorImpl.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
255,CS255,UnusedParameters,boundVars,visitQuantifier,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.java_smt.api.visitors,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/api/visitors/DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
256,CS256,UnusedParameters,pBitwidth,getBitvectorType,PrincessFormulaCreator,org.sosy_lab.java_smt.solvers.princess,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/princess/PrincessFormulaCreator.java,PrincessFormulaCreator.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
257,CS257,UnusedParameters,decl,visitAtom,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.java_smt.api.visitors,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/api/visitors/DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
258,CS258,UnusedParameters,startOfSubTree,getTreeInterpolants,Mathsat5InterpolatingProver,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5InterpolatingProver.java,Mathsat5InterpolatingProver.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
259,CS259,UnusedParameters,quantifiedAST,visitQuantifier,BooleanFormulaTransformationVisitor,org.sosy_lab.java_smt.api.visitors,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/api/visitors/BooleanFormulaTransformationVisitor.java,BooleanFormulaTransformationVisitor.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
260,CS260,UnusedParameters,levels,pop,FormulaCollectionScript,org.sosy_lab.java_smt.solvers.smtinterpol,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/solvers/smtinterpol/FormulaCollectionScript.java,FormulaCollectionScript.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
261,CS261,UnusedParameters,pThenFormula,visitIfThenElse,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.java_smt.api.visitors,java-smt-2.0.0-alpha/src/org/sosy_lab/java_smt/api/visitors/DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java,java-smt,java-smt-2.0.0-alpha,01/12/2018
